"hcluster_id","commodity","year","value","unit"
"00000000000000000030","Diamonds","2003",0.0189998,"tonnes"
"00000000000000000030","Diamonds","2004",0.0189976,"tonnes"
"00000000000000000030","Diamonds","2005",0.0192,"tonnes"
"00000000000000000030","Diamonds","2006",0.0186,"tonnes"
"00000000000000000030","Diamonds","2007",0.01526,"tonnes"
"00000000000000000030","Diamonds","2008",0.0177,"tonnes"
"00000000000000000030","Diamonds","2009",0.0096676,"tonnes"
"00000000000000000030","Diamonds","2011",0.0422,"tonnes"
"00000000000000000030","Diamonds","2013",0.06,"tonnes"
"00000000000000000032","Diamonds","2000",0.0212,"tonnes"
"00000000000000000032","Diamonds","2001",0.0836,"tonnes"
"00000000000000000032","Diamonds","2002",0.1,"tonnes"
"00000000000000000034","Diamonds","2006",0.09,"tonnes"
"00000000000000000036","Diamonds","2006",0.0166,"tonnes"
"00000000000000000036","Diamonds","2007",0.01466,"tonnes"
"00000000000000000036","Diamonds","2008",0.012944,"tonnes"
"00000000000000000036","Diamonds","2009",0.0060846,"tonnes"
"00000000000000000036","Diamonds","2010",0.004102,"tonnes"
"00000000000000000036","Diamonds","2011",0.0055324,"tonnes"
"00000000000000000039","Diamonds","2000",0.392,"tonnes"
"00000000000000000039","Diamonds","2001",0.54,"tonnes"
"00000000000000000039","Diamonds","2002",0.5968,"tonnes"
"00000000000000000039","Diamonds","2003",0.65,"tonnes"
"00000000000000000039","Diamonds","2004",0.72,"tonnes"
"00000000000000000039","Diamonds","2005",1,"tonnes"
"00000000000000000039","Diamonds","2006",1.25,"tonnes"
"00000000000000000039","Diamonds","2007",1.223319,"tonnes"
"00000000000000000039","Diamonds","2008",1.2972126,"tonnes"
"00000000000000000039","Diamonds","2009",1.4112472,"tonnes"
"00000000000000000039","Diamonds","2010",1.3483642,"tonnes"
"00000000000000000039","Diamonds","2011",1.3560438,"tonnes"
"00000000000000000039","Diamonds","2012",1.3412712,"tonnes"
"00000000000000000039","Diamonds","2013",1.3112812,"tonnes"
"00000000000000000039","Diamonds","2014",1.2912044,"tonnes"
"00000000000000000039","Diamonds","2015",1.3459166,"tonnes"
"00000000000000000039","Diamonds","2016",1.4431558,"tonnes"
"00000000000000000057","Diamonds","2015",0.0016788,"tonnes"
"00000000000000000057","Diamonds","2016",0.0039666,"tonnes"
"00000000000000000057","Diamonds","2017",0.0037412,"tonnes"
"00000000000000000057","Diamonds","2018",0.0038392,"tonnes"
"00000000000000000057","Diamonds","2019",0.003802,"tonnes"
"00000000000000000059","Diamonds","2012",0.025,"tonnes"
"00000000000000000070","Diamonds","2003",0.0199998,"tonnes"
"00000000000000000070","Diamonds","2009",0.00139,"tonnes"
"00000000000000000070","Diamonds","2010",0.004102,"tonnes"
"00000000000000000070","Diamonds","2011",0.0055324,"tonnes"
"00000000000000000070","Diamonds","2012",0.0091738,"tonnes"
"00000000000000000070","Diamonds","2013",0.0082626,"tonnes"
"00000000000000000070","Diamonds","2014",0.0144082,"tonnes"
"00000000000000000070","Diamonds","2015",0.0188966,"tonnes"
"00000000000000000070","Diamonds","2016",0.0199144,"tonnes"
"00000000000000000070","Diamonds","2017",0.0274438,"tonnes"
"00000000000000000070","Diamonds","2018",0.0272804,"tonnes"
"00000000000000000070","Diamonds","2019",0.0267318,"tonnes"
"00000000000000000078","Chromite","2000",55000,"tonnes"
"00000000000000000078","Chromite","2002",40000,"tonnes"
"00000000000000000078","Chromite","2003",40000,"tonnes"
"00000000000000000078","Chromite","2004",50000,"tonnes"
"00000000000000000078","Chromite","2005",50000,"tonnes"
"00000000000000000091","Chromite","2000",30000,"tonnes"
"00000000000000000091","Chromite","2001",10000,"tonnes"
"00000000000000000091","Chromite","2004",7089,"tonnes"
"00000000000000000097","Lead","2000",20000,"tonnes"
"00000000000000000097","Lead","2003",16000,"tonnes"
"00000000000000000097","Lead","2005",14300,"tonnes"
"00000000000000000097","Lead","2006",12766,"tonnes"
"00000000000000000097","Lead","2007",13000,"tonnes"
"00000000000000000097","Lead","2008",13000,"tonnes"
"00000000000000000097","Lead","2009",13000,"tonnes"
"00000000000000000097","Lead","2010",14000,"tonnes"
"00000000000000000097","Lead","2011",19035,"tonnes"
"00000000000000000097","Lead","2012",25380,"tonnes"
"00000000000000000097","Lead","2013",33048,"tonnes"
"00000000000000000097","Lead","2014",28566,"tonnes"
"00000000000000000097","Lead","2015",23760,"tonnes"
"00000000000000000097","Lead","2016",25740,"tonnes"
"00000000000000000097","Lead","2017",27144,"tonnes"
"00000000000000000097","Lead","2018",25650,"tonnes"
"00000000000000000097","Lead","2019",21870,"tonnes"
"00000000000000000097","Silver","2006",19.8771489,"tonnes"
"00000000000000000097","Silver","2007",26.9887464,"tonnes"
"00000000000000000097","Silver","2008",29.2378086,"tonnes"
"00000000000000000097","Silver","2009",31.4868708,"tonnes"
"00000000000000000097","Silver","2010",53.97746445,"tonnes"
"00000000000000000097","Silver","2011",74.21902425,"tonnes"
"00000000000000000097","Silver","2012",76.91788755,"tonnes"
"00000000000000000097","Silver","2013",52.9310943,"tonnes"
"00000000000000000097","Silver","2014",40.94247465,"tonnes"
"00000000000000000097","Silver","2015",38.66472225,"tonnes"
"00000000000000000097","Silver","2016",42.11009775,"tonnes"
"00000000000000000097","Silver","2017",42.5566953,"tonnes"
"00000000000000000097","Silver","2018",33.97517865,"tonnes"
"00000000000000000097","Silver","2019",45.3257532,"tonnes"
"00000000000000000097","Zinc","2005",62160,"tonnes"
"00000000000000000097","Zinc","2006",39046,"tonnes"
"00000000000000000097","Zinc","2007",33135,"tonnes"
"00000000000000000097","Zinc","2008",26000,"tonnes"
"00000000000000000097","Zinc","2009",28000,"tonnes"
"00000000000000000097","Zinc","2010",28000,"tonnes"
"00000000000000000097","Zinc","2011",33135,"tonnes"
"00000000000000000097","Zinc","2012",33135,"tonnes"
"00000000000000000097","Zinc","2013",33238,"tonnes"
"00000000000000000097","Zinc","2014",28538,"tonnes"
"00000000000000000097","Zinc","2015",24816,"tonnes"
"00000000000000000097","Zinc","2016",23265,"tonnes"
"00000000000000000097","Zinc","2017",26180,"tonnes"
"00000000000000000097","Zinc","2018",18800,"tonnes"
"00000000000000000097","Zinc","2019",19458,"tonnes"
"00000000000000000102","Copper","2000",139708,"tonnes"
"00000000000000000102","Copper","2001",199548,"tonnes"
"00000000000000000102","Copper","2002",203700,"tonnes"
"00000000000000000102","Copper","2003",198537,"tonnes"
"00000000000000000102","Copper","2004",176438,"tonnes"
"00000000000000000102","Copper","2005",187317,"tonnes"
"00000000000000000102","Copper","2006",178680,"tonnes"
"00000000000000000102","Copper","2007",180223,"tonnes"
"00000000000000000102","Copper","2008",155640,"tonnes"
"00000000000000000102","Copper","2009",143084,"tonnes"
"00000000000000000102","Copper","2010",140318,"tonnes"
"00000000000000000102","Copper","2011",116829,"tonnes"
"00000000000000000102","Copper","2012",135837,"tonnes"
"00000000000000000102","Copper","2013",109600,"tonnes"
"00000000000000000102","Copper","2014",102557,"tonnes"
"00000000000000000102","Copper","2015",61800,"tonnes"
"00000000000000000102","Copper","2016",81900,"tonnes"
"00000000000000000102","Copper","2017",33300,"tonnes"
"00000000000000000102","Copper","2018",17400,"tonnes"
"00000000000000000102","Gold","2000",5.8968,"tonnes"
"00000000000000000102","Gold","2001",21.5279127,"tonnes"
"00000000000000000102","Gold","2002",21.3759,"tonnes"
"00000000000000000102","Gold","2003",18.9878094,"tonnes"
"00000000000000000102","Gold","2004",17.96927895,"tonnes"
"00000000000000000102","Gold","2005",16.3663983,"tonnes"
"00000000000000000102","Gold","2006",18.15911055,"tonnes"
"00000000000000000102","Gold","2007",17.439786,"tonnes"
"00000000000000000102","Gold","2008",14.3034255,"tonnes"
"00000000000000000102","Gold","2009",11.9635866,"tonnes"
"00000000000000000102","Gold","2010",11.48863905,"tonnes"
"00000000000000000102","Gold","2011",10.0930536,"tonnes"
"00000000000000000102","Gold","2012",10.32696945,"tonnes"
"00000000000000000102","Gold","2013",8.882055,"tonnes"
"00000000000000000102","Gold","2014",8.98695,"tonnes"
"00000000000000000102","Gold","2015",5.5566,"tonnes"
"00000000000000000102","Gold","2016",7.2576,"tonnes"
"00000000000000000102","Gold","2017",5.3298,"tonnes"
"00000000000000000102","Gold","2018",3.402,"tonnes"
"00000000000000000102","Molybdenum","2007",2090,"tonnes"
"00000000000000000102","Molybdenum","2008",225,"tonnes"
"00000000000000000102","Molybdenum","2019",1100,"tonnes"
"00000000000000000102","Silver","2000",27.0312714,"tonnes"
"00000000000000000102","Silver","2001",43.1337879,"tonnes"
"00000000000000000102","Silver","2002",37.4594787,"tonnes"
"00000000000000000102","Silver","2011",28.7831313,"tonnes"
"00000000000000000102","Silver","2012",42.15001455,"tonnes"
"00000000000000000102","Silver","2013",32.46075,"tonnes"
"00000000000000000102","Silver","2014",21.7161,"tonnes"
"00000000000000000102","Silver","2015",14.1183,"tonnes"
"00000000000000000102","Silver","2016",21.2058,"tonnes"
"00000000000000000102","Silver","2017",8.6751,"tonnes"
"00000000000000000102","Silver","2018",4.4226,"tonnes"
"00000000000000000115","Gold","2000",8.07975,"tonnes"
"00000000000000000115","Gold","2001",8.3349,"tonnes"
"00000000000000000115","Gold","2002",5.485725,"tonnes"
"00000000000000000115","Gold","2003",6.40554075,"tonnes"
"00000000000000000115","Gold","2004",6.4668618,"tonnes"
"00000000000000000115","Gold","2005",6.4668618,"tonnes"
"00000000000000000115","Gold","2006",6.5772,"tonnes"
"00000000000000000115","Gold","2007",6.237,"tonnes"
"00000000000000000115","Gold","2008",4.720275,"tonnes"
"00000000000000000115","Gold","2009",5.8845528,"tonnes"
"00000000000000000115","Gold","2010",5.92515,"tonnes"
"00000000000000000115","Gold","2011",6.007365,"tonnes"
"00000000000000000115","Gold","2012",6.71328,"tonnes"
"00000000000000000115","Gold","2013",7.371,"tonnes"
"00000000000000000115","Gold","2014",7.5411,"tonnes"
"00000000000000000115","Gold","2015",8.505,"tonnes"
"00000000000000000115","Gold","2016",8.6184,"tonnes"
"00000000000000000115","Gold","2017",8.6751,"tonnes"
"00000000000000000115","Gold","2018",8.64675,"tonnes"
"00000000000000000115","Gold","2019",6.89593905,"tonnes"
"00000000000000000115","Silver","2000",44.6621931,"tonnes"
"00000000000000000115","Silver","2001",50.13104985,"tonnes"
"00000000000000000115","Silver","2005",56.7,"tonnes"
"00000000000000000115","Silver","2010",79.2981819,"tonnes"
"00000000000000000115","Silver","2013",94.0653,"tonnes"
"00000000000000000119","Gold","2009",2.0381382,"tonnes"
"00000000000000000119","Gold","2010",1.78159905,"tonnes"
"00000000000000000119","Gold","2011",1.5024933,"tonnes"
"00000000000000000119","Gold","2012",1.22866065,"tonnes"
"00000000000000000119","Gold","2013",1.724247,"tonnes"
"00000000000000000119","Gold","2014",1.9978245,"tonnes"
"00000000000000000119","Gold","2015",2.192022,"tonnes"
"00000000000000000119","Gold","2016",1.8963315,"tonnes"
"00000000000000000119","Gold","2017",1.285389,"tonnes"
"00000000000000000119","Gold","2018",0.9794925,"tonnes"
"00000000000000000119","Gold","2019",0.6353235,"tonnes"
"00000000000000000119","Silver","2009",107.25323805,"tonnes"
"00000000000000000119","Silver","2010",112.4027037,"tonnes"
"00000000000000000119","Silver","2011",106.7803884,"tonnes"
"00000000000000000119","Silver","2012",102.9827925,"tonnes"
"00000000000000000119","Silver","2013",89.1326268,"tonnes"
"00000000000000000119","Silver","2014",105.60375,"tonnes"
"00000000000000000119","Silver","2015",101.57805,"tonnes"
"00000000000000000119","Silver","2016",88.9056,"tonnes"
"00000000000000000119","Silver","2017",88.53705,"tonnes"
"00000000000000000119","Silver","2018",87.6582,"tonnes"
"00000000000000000119","Silver","2019",73.68165,"tonnes"
"00000000000000000137","Gold","2010",0.01148175,"tonnes"
"00000000000000000137","Gold","2011",0.4849551,"tonnes"
"00000000000000000137","Gold","2012",2.01253815,"tonnes"
"00000000000000000137","Gold","2013",1.9650519,"tonnes"
"00000000000000000137","Gold","2014",1.7787357,"tonnes"
"00000000000000000137","Gold","2015",1.58360265,"tonnes"
"00000000000000000137","Gold","2016",0.4880169,"tonnes"
"00000000000000000137","Gold","2017",0.47608155,"tonnes"
"00000000000000000137","Gold","2018",0.3278394,"tonnes"
"00000000000000000137","Gold","2019",0.12680955,"tonnes"
"00000000000000000137","Silver","2011",6.36562395,"tonnes"
"00000000000000000137","Silver","2012",26.5698468,"tonnes"
"00000000000000000137","Silver","2013",38.58812055,"tonnes"
"00000000000000000137","Silver","2014",70.18226775,"tonnes"
"00000000000000000137","Silver","2015",88.2020097,"tonnes"
"00000000000000000137","Silver","2016",47.3049234,"tonnes"
"00000000000000000137","Silver","2017",40.0098447,"tonnes"
"00000000000000000137","Silver","2018",34.9078086,"tonnes"
"00000000000000000141","Lithium","2015",1718,"tonnes"
"00000000000000000141","Lithium","2016",6903,"tonnes"
"00000000000000000141","Lithium","2017",11862,"tonnes"
"00000000000000000141","Lithium","2018",12470,"tonnes"
"00000000000000000141","Lithium","2019",12605,"tonnes"
"00000000000000000156","Gold","2018",2.63068155,"tonnes"
"00000000000000000156","Gold","2019",3.4247367,"tonnes"
"00000000000000000156","Silver","2018",116.77605975,"tonnes"
"00000000000000000156","Silver","2019",179.2531944,"tonnes"
"00000000000000000157","Gold","2014",4.312035,"tonnes"
"00000000000000000157","Gold","2015",14.38479,"tonnes"
"00000000000000000157","Gold","2016",10.29105,"tonnes"
"00000000000000000157","Gold","2017",12.8142,"tonnes"
"00000000000000000157","Gold","2018",13.86315,"tonnes"
"00000000000000000157","Gold","2019",9.78075,"tonnes"
"00000000000000000157","Silver","2014",61.335225,"tonnes"
"00000000000000000157","Silver","2015",172.920825,"tonnes"
"00000000000000000157","Silver","2016",87.51645,"tonnes"
"00000000000000000157","Silver","2017",99.3384,"tonnes"
"00000000000000000157","Silver","2018",120.23235,"tonnes"
"00000000000000000157","Silver","2019",120.8614365,"tonnes"
"00000000000000000162","Zinc","2018",2948,"tonnes"
"00000000000000000176","Gold","2016",0.0824418,"tonnes"
"00000000000000000176","Gold","2017",0.5694948,"tonnes"
"00000000000000000176","Gold","2018",1.2163851,"tonnes"
"00000000000000000176","Gold","2019",1.528065,"tonnes"
"00000000000000000176","Silver","2016",0.2512944,"tonnes"
"00000000000000000188","Gold","2016",1.701,"tonnes"
"00000000000000000188","Gold","2017",0.0567,"tonnes"
"00000000000000000188","Gold","2018",1.4742,"tonnes"
"00000000000000000188","Gold","2019",1.4742,"tonnes"
"00000000000000000218","Gold","2005",1.5876,"tonnes"
"00000000000000000218","Gold","2006",14.48685,"tonnes"
"00000000000000000218","Gold","2007",13.40955,"tonnes"
"00000000000000000218","Gold","2008",15.1956,"tonnes"
"00000000000000000218","Gold","2009",17.32185,"tonnes"
"00000000000000000218","Gold","2010",31.78035,"tonnes"
"00000000000000000218","Gold","2011",27.13095,"tonnes"
"00000000000000000218","Gold","2012",21.7161,"tonnes"
"00000000000000000218","Gold","2013",18.17235,"tonnes"
"00000000000000000218","Gold","2014",20.4687,"tonnes"
"00000000000000000218","Gold","2015",17.0667,"tonnes"
"00000000000000000218","Gold","2016",15.42679425,"tonnes"
"00000000000000000218","Gold","2017",18.17527005,"tonnes"
"00000000000000000218","Gold","2018",15.7626,"tonnes"
"00000000000000000218","Gold","2019",15.5358,"tonnes"
"00000000000000000218","Silver","2006",17.01,"tonnes"
"00000000000000000218","Silver","2007",11.34,"tonnes"
"00000000000000000218","Silver","2008",14.175,"tonnes"
"00000000000000000218","Silver","2009",36.855,"tonnes"
"00000000000000000218","Silver","2010",59.535,"tonnes"
"00000000000000000218","Silver","2011",48.195,"tonnes"
"00000000000000000218","Silver","2012",68.04,"tonnes"
"00000000000000000218","Silver","2013",69.9129144,"tonnes"
"00000000000000000218","Silver","2014",39.45512025,"tonnes"
"00000000000000000218","Silver","2015",38.00558475,"tonnes"
"00000000000000000218","Silver","2016",43.28548875,"tonnes"
"00000000000000000218","Silver","2017",23.69671605,"tonnes"
"00000000000000000219","Gold","2009",4.06740285,"tonnes"
"00000000000000000219","Gold","2010",3.831219,"tonnes"
"00000000000000000219","Gold","2011",4.50331245,"tonnes"
"00000000000000000219","Gold","2012",4.1762385,"tonnes"
"00000000000000000219","Gold","2013",3.41155395,"tonnes"
"00000000000000000219","Gold","2014",5.1146802,"tonnes"
"00000000000000000219","Gold","2015",5.1221079,"tonnes"
"00000000000000000219","Gold","2016",4.65691275,"tonnes"
"00000000000000000219","Gold","2017",4.3673742,"tonnes"
"00000000000000000219","Gold","2018",2.7624807,"tonnes"
"00000000000000000219","Gold","2019",2.835,"tonnes"
"00000000000000000223","Lithium","2000",6634,"tonnes"
"00000000000000000223","Lithium","2001",3904,"tonnes"
"00000000000000000223","Lithium","2002",4993,"tonnes"
"00000000000000000223","Lithium","2003",6903,"tonnes"
"00000000000000000223","Lithium","2004",10401,"tonnes"
"00000000000000000223","Lithium","2005",14535,"tonnes"
"00000000000000000223","Lithium","2006",15401,"tonnes"
"00000000000000000223","Lithium","2007",16458,"tonnes"
"00000000000000000223","Lithium","2008",16700,"tonnes"
"00000000000000000223","Lithium","2009",12235,"tonnes"
"00000000000000000223","Lithium","2010",17053,"tonnes"
"00000000000000000223","Lithium","2011",13960,"tonnes"
"00000000000000000223","Lithium","2012",14202,"tonnes"
"00000000000000000223","Lithium","2013",13664,"tonnes"
"00000000000000000223","Lithium","2014",18018,"tonnes"
"00000000000000000223","Lithium","2015",17411,"tonnes"
"00000000000000000223","Lithium","2016",18197,"tonnes"
"00000000000000000223","Lithium","2017",19073,"tonnes"
"00000000000000000223","Lithium","2018",21597,"tonnes"
"00000000000000000223","Lithium","2019",20516,"tonnes"
"00000000000000000237","Gold","2019",0.02835,"tonnes"
"00000000000000000237","Silver","2019",22.68,"tonnes"
"00000000000000000258","Gold","2013",0.36358875,"tonnes"
"00000000000000000258","Gold","2014",0.83198745,"tonnes"
"00000000000000000258","Gold","2015",0.61012035,"tonnes"
"00000000000000000258","Gold","2016",0.6455295,"tonnes"
"00000000000000000258","Gold","2017",0.16774695,"tonnes"
"00000000000000000258","Gold","2018",0.0137781,"tonnes"
"00000000000000000258","Gold","2019",0.4536,"tonnes"
"00000000000000000292","Gold","2003",1.90384425,"tonnes"
"00000000000000000292","Gold","2004",1.701,"tonnes"
"00000000000000000292","Gold","2005",0.07339815,"tonnes"
"00000000000000000292","Gold","2006",0.097524,"tonnes"
"00000000000000000292","Gold","2007",0.11700045,"tonnes"
"00000000000000000292","Gold","2008",0.09392355,"tonnes"
"00000000000000000292","Gold","2009",0.13350015,"tonnes"
"00000000000000000292","Gold","2010",0.0521073,"tonnes"
"00000000000000000292","Gold","2011",0.01743525,"tonnes"
"00000000000000000292","Gold","2012",0.00728595,"tonnes"
"00000000000000000292","Gold","2017",0.0167265,"tonnes"
"00000000000000000292","Gold","2018",0.01329615,"tonnes"
"00000000000000000292","Silver","2001",0.052164,"tonnes"
"00000000000000000292","Silver","2002",39.69,"tonnes"
"00000000000000000292","Silver","2003",138.0320109,"tonnes"
"00000000000000000292","Silver","2004",138.915,"tonnes"
"00000000000000000292","Silver","2005",59.3497044,"tonnes"
"00000000000000000292","Silver","2006",76.9091841,"tonnes"
"00000000000000000292","Silver","2007",77.92578675,"tonnes"
"00000000000000000292","Silver","2008",76.84757955,"tonnes"
"00000000000000000292","Silver","2009",105.1088724,"tonnes"
"00000000000000000292","Silver","2010",44.67469545,"tonnes"
"00000000000000000292","Silver","2011",15.0142167,"tonnes"
"00000000000000000292","Silver","2012",9.15705,"tonnes"
"00000000000000000292","Silver","2017",15.005655,"tonnes"
"00000000000000000292","Silver","2018",0.51889005,"tonnes"
"00000000000000000297","Lead","2018",1409,"tonnes"
"00000000000000000297","Lead","2019",10867,"tonnes"
"00000000000000000297","Silver","2009",31.590405,"tonnes"
"00000000000000000297","Silver","2010",178.665669,"tonnes"
"00000000000000000297","Silver","2011",200.0376,"tonnes"
"00000000000000000297","Silver","2012",244.4904,"tonnes"
"00000000000000000297","Silver","2013",232.47,"tonnes"
"00000000000000000297","Silver","2014",247.58055,"tonnes"
"00000000000000000297","Silver","2015",293.11065,"tonnes"
"00000000000000000297","Silver","2016",295.4637,"tonnes"
"00000000000000000297","Silver","2017",175.11795,"tonnes"
"00000000000000000297","Silver","2018",106.22745,"tonnes"
"00000000000000000297","Silver","2019",217.5579,"tonnes"
"00000000000000000297","Zinc","2010",1905,"tonnes"
"00000000000000000297","Zinc","2011",4591,"tonnes"
"00000000000000000297","Zinc","2012",5067,"tonnes"
"00000000000000000297","Zinc","2013",12247,"tonnes"
"00000000000000000297","Zinc","2014",13612,"tonnes"
"00000000000000000297","Zinc","2015",4287,"tonnes"
"00000000000000000297","Zinc","2018",3979,"tonnes"
"00000000000000000297","Zinc","2019",3807,"tonnes"
"00000000000000000339","Coal","2000",260000,"tonnes"
"00000000000000000339","Coal","2001",190000,"tonnes"
"00000000000000000339","Coal","2002",40000,"tonnes"
"00000000000000000339","Coal","2003",2e+05,"tonnes"
"00000000000000000339","Coal","2004",120000,"tonnes"
"00000000000000000339","Coal","2005",230000,"tonnes"
"00000000000000000357","Gold","2007",0.4238325,"tonnes"
"00000000000000000357","Gold","2008",1.538271,"tonnes"
"00000000000000000357","Gold","2009",2.1849345,"tonnes"
"00000000000000000357","Gold","2010",2.38999005,"tonnes"
"00000000000000000357","Gold","2011",2.2948758,"tonnes"
"00000000000000000357","Gold","2012",2.4315228,"tonnes"
"00000000000000000357","Gold","2013",2.80174545,"tonnes"
"00000000000000000357","Gold","2014",2.66946435,"tonnes"
"00000000000000000357","Gold","2015",2.739744,"tonnes"
"00000000000000000357","Gold","2016",2.6934201,"tonnes"
"00000000000000000357","Gold","2017",2.84846625,"tonnes"
"00000000000000000357","Gold","2018",2.73846825,"tonnes"
"00000000000000000357","Gold","2019",2.9903013,"tonnes"
"00000000000000000357","Silver","2007",27.1593,"tonnes"
"00000000000000000357","Silver","2008",124.20135,"tonnes"
"00000000000000000357","Silver","2009",141.6933,"tonnes"
"00000000000000000357","Silver","2010",150.9309207,"tonnes"
"00000000000000000357","Silver","2011",166.4021394,"tonnes"
"00000000000000000357","Silver","2012",168.7543389,"tonnes"
"00000000000000000357","Silver","2013",180.21530835,"tonnes"
"00000000000000000357","Silver","2014",183.3967737,"tonnes"
"00000000000000000357","Silver","2015",190.1041569,"tonnes"
"00000000000000000357","Silver","2016",189.67729095,"tonnes"
"00000000000000000357","Silver","2017",182.79107595,"tonnes"
"00000000000000000357","Silver","2018",174.76881975,"tonnes"
"00000000000000000357","Silver","2019",194.0810382,"tonnes"
"00000000000000000375","Iron Ore","2009",98000,"tonnes"
"00000000000000000375","Iron Ore","2010",273440,"tonnes"
"00000000000000000375","Iron Ore","2011",284834,"tonnes"
"00000000000000000375","Iron Ore","2012",485000,"tonnes"
"00000000000000000375","Iron Ore","2013",435000,"tonnes"
"00000000000000000375","Iron Ore","2014",328200,"tonnes"
"00000000000000000375","Iron Ore","2015",328000,"tonnes"
"00000000000000000375","Iron Ore","2016",156500,"tonnes"
"00000000000000000375","Iron Ore","2017",41424,"tonnes"
"00000000000000000375","Iron Ore","2018",59169,"tonnes"
"00000000000000000412","Copper","2000",1000,"tonnes"
"00000000000000000412","Copper","2001",3990,"tonnes"
"00000000000000000412","Copper","2002",3990,"tonnes"
"00000000000000000412","Copper","2003",5000,"tonnes"
"00000000000000000412","Copper","2004",5435,"tonnes"
"00000000000000000412","Copper","2005",5435,"tonnes"
"00000000000000000412","Copper","2006",4130,"tonnes"
"00000000000000000412","Copper","2007",4130,"tonnes"
"00000000000000000412","Copper","2008",5435,"tonnes"
"00000000000000000412","Copper","2009",13500,"tonnes"
"00000000000000000412","Copper","2010",28600,"tonnes"
"00000000000000000412","Copper","2012",7245,"tonnes"
"00000000000000000412","Copper","2013",7245,"tonnes"
"00000000000000000412","Copper","2014",7672,"tonnes"
"00000000000000000412","Copper","2015",7672,"tonnes"
"00000000000000000412","Copper","2016",7672,"tonnes"
"00000000000000000412","Copper","2017",7672,"tonnes"
"00000000000000000412","Copper","2018",7672,"tonnes"
"00000000000000000412","Copper","2019",7672,"tonnes"
"00000000000000000412","Gold","2007",0.06750135,"tonnes"
"00000000000000000412","Molybdenum","2000",83,"tonnes"
"00000000000000000412","Molybdenum","2001",426,"tonnes"
"00000000000000000412","Molybdenum","2002",418,"tonnes"
"00000000000000000412","Molybdenum","2003",600,"tonnes"
"00000000000000000412","Molybdenum","2004",425,"tonnes"
"00000000000000000412","Molybdenum","2005",425,"tonnes"
"00000000000000000412","Molybdenum","2006",500,"tonnes"
"00000000000000000412","Molybdenum","2007",360,"tonnes"
"00000000000000000412","Molybdenum","2008",400,"tonnes"
"00000000000000000412","Molybdenum","2009",248,"tonnes"
"00000000000000000412","Molybdenum","2010",530,"tonnes"
"00000000000000000412","Molybdenum","2011",300,"tonnes"
"00000000000000000412","Molybdenum","2012",553,"tonnes"
"00000000000000000412","Molybdenum","2013",553,"tonnes"
"00000000000000000412","Molybdenum","2014",585,"tonnes"
"00000000000000000412","Molybdenum","2015",585,"tonnes"
"00000000000000000412","Molybdenum","2016",585,"tonnes"
"00000000000000000412","Molybdenum","2017",585,"tonnes"
"00000000000000000412","Molybdenum","2018",585,"tonnes"
"00000000000000000412","Molybdenum","2019",585,"tonnes"
"00000000000000000414","Silver","2019",3.94065,"tonnes"
"00000000000000000415","Gold","2000",1.74636,"tonnes"
"00000000000000000415","Gold","2001",2.47736475,"tonnes"
"00000000000000000415","Gold","2002",2.916648,"tonnes"
"00000000000000000415","Gold","2003",1.68243075,"tonnes"
"00000000000000000415","Gold","2004",0.3312981,"tonnes"
"00000000000000000415","Gold","2005",0.23737455,"tonnes"
"00000000000000000415","Gold","2006",0.2832732,"tonnes"
"00000000000000000415","Silver","2002",5.0131305,"tonnes"
"00000000000000000415","Silver","2003",3.6459234,"tonnes"
"00000000000000000420","Gold","2007",0.00099225,"tonnes"
"00000000000000000420","Gold","2009",0.00581175,"tonnes"
"00000000000000000420","Gold","2010",0.0106596,"tonnes"
"00000000000000000420","Gold","2011",0.00212625,"tonnes"
"00000000000000000421","Copper","2001",985,"tonnes"
"00000000000000000421","Copper","2002",818,"tonnes"
"00000000000000000421","Copper","2006",708,"tonnes"
"00000000000000000421","Copper","2007",751,"tonnes"
"00000000000000000421","Copper","2008",907,"tonnes"
"00000000000000000421","Copper","2009",693,"tonnes"
"00000000000000000421","Copper","2010",1312,"tonnes"
"00000000000000000421","Copper","2011",1357,"tonnes"
"00000000000000000421","Copper","2012",1115,"tonnes"
"00000000000000000421","Copper","2013",1062,"tonnes"
"00000000000000000421","Copper","2014",975,"tonnes"
"00000000000000000421","Copper","2015",1203,"tonnes"
"00000000000000000421","Copper","2016",938,"tonnes"
"00000000000000000421","Copper","2017",1304,"tonnes"
"00000000000000000421","Copper","2018",1583,"tonnes"
"00000000000000000421","Copper","2019",1719,"tonnes"
"00000000000000000421","Gold","2004",0.4437909,"tonnes"
"00000000000000000421","Gold","2005",0.242109,"tonnes"
"00000000000000000421","Gold","2006",0.20488545,"tonnes"
"00000000000000000421","Gold","2007",0.2639952,"tonnes"
"00000000000000000421","Gold","2008",0.3468906,"tonnes"
"00000000000000000421","Gold","2009",0.42062895,"tonnes"
"00000000000000000421","Gold","2010",0.8282736,"tonnes"
"00000000000000000421","Gold","2011",0.7619346,"tonnes"
"00000000000000000421","Gold","2012",0.61924905,"tonnes"
"00000000000000000421","Gold","2013",0.690606,"tonnes"
"00000000000000000421","Gold","2014",0.59350725,"tonnes"
"00000000000000000421","Gold","2015",0.7044975,"tonnes"
"00000000000000000421","Gold","2016",0.56748195,"tonnes"
"00000000000000000421","Gold","2017",0.7938,"tonnes"
"00000000000000000421","Gold","2018",0.85557465,"tonnes"
